Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-02 10:58:12.630,0.023,100,0.00
2025-10-02 10:58:12.669,0.062,100,0.00
2025-10-02 10:58:12.681,0.075,100,0.00
2025-10-02 10:58:12.690,0.084,100,0.00
2025-10-02 10:58:12.700,0.093,100,0.00
2025-10-02 10:58:12.708,0.101,100,0.00
2025-10-02 10:58:12.717,0.111,100,0.00
2025-10-02 10:58:12.729,0.122,100,0.00
2025-10-02 10:58:12.739,0.133,100,0.00
2025-10-02 10:58:12.752,0.145,100,0.00
2025-10-02 10:58:12.761,0.154,100,0.00
2025-10-02 10:58:12.774,0.168,100,0.00
2025-10-02 10:58:12.784,0.178,100,0.00
2025-10-02 10:58:12.791,0.184,100,0.00
2025-10-02 10:58:12.799,0.192,100,0.00
2025-10-02 10:58:12.806,0.199,100,0.00
2025-10-02 10:58:12.813,0.206,100,0.00
2025-10-02 10:58:12.821,0.214,100,0.00
2025-10-02 10:58:12.831,0.224,100,0.00
2025-10-02 10:58:12.837,0.231,100,0.00
2025-10-02 10:58:12.845,0.238,100,216.76
2025-10-02 10:58:12.853,0.247,100,100.56
2025-10-02 10:58:12.861,0.254,100,187.55
2025-10-02 10:58:12.869,0.262,100,270.63
2025-10-02 10:58:12.879,0.272,100,457.59
2025-10-02 10:58:12.890,0.283,100,542.35
2025-10-02 10:58:12.897,0.291,100,360.87
2025-10-02 10:58:12.907,0.300,100,463.75
2025-10-02 10:58:12.915,0.309,100,312.84
2025-10-02 10:58:12.929,0.322,100,344.79
2025-10-02 10:58:12.941,0.334,100,630.73
2025-10-02 10:58:12.950,0.344,100,652.85
2025-10-02 10:58:12.958,0.351,100,551.31
2025-10-02 10:58:12.966,0.359,100,553.04
2025-10-02 10:58:12.975,0.368,100,633.33
2025-10-02 10:58:12.985,0.378,100,662.90
2025-10-02 10:58:12.994,0.387,100,475.56
2025-10-02 10:58:13.002,0.395,100,549.24
2025-10-02 10:58:13.010,0.403,100,647.35
2025-10-02 10:58:13.019,0.412,100,706.54
2025-10-02 10:58:13.028,0.422,100,491.24
2025-10-02 10:58:13.036,0.429,100,638.25
2025-10-02 10:58:13.043,0.437,100,643.80
2025-10-02 10:58:13.052,0.445,100,732.04
2025-10-02 10:58:13.057,0.451,100,607.04
2025-10-02 10:58:13.065,0.458,100,708.99
2025-10-02 10:58:13.073,0.466,100,616.92
2025-10-02 10:58:13.084,0.477,100,1019.41
2025-10-02 10:58:13.091,0.485,100,787.75
2025-10-02 10:58:13.101,0.494,100,798.64
2025-10-02 10:58:13.107,0.501,100,719.11
2025-10-02 10:58:13.114,0.508,100,1025.80
2025-10-02 10:58:13.123,0.516,100,609.36
2025-10-02 10:58:13.135,0.529,100,943.45
2025-10-02 10:58:13.143,0.536,100,1112.95
2025-10-02 10:58:13.151,0.545,100,726.81
2025-10-02 10:58:13.159,0.552,100,858.98
2025-10-02 10:58:13.167,0.561,100,844.06
2025-10-02 10:58:13.177,0.570,100,743.16
2025-10-02 10:58:13.185,0.579,100,796.94
2025-10-02 10:58:13.193,0.586,100,830.50
2025-10-02 10:58:13.201,0.594,100,812.16
2025-10-02 10:58:13.208,0.601,100,739.50
2025-10-02 10:58:13.216,0.609,100,708.86
2025-10-02 10:58:13.225,0.618,100,1433.86
2025-10-02 10:58:13.236,0.629,100,883.86
2025-10-02 10:58:13.244,0.637,100,857.98
2025-10-02 10:58:13.254,0.647,100,680.50
2025-10-02 10:58:13.262,0.656,100,799.93
2025-10-02 10:58:13.273,0.666,100,1154.89
2025-10-02 10:58:13.284,0.677,100,714.64
2025-10-02 10:58:13.293,0.687,100,952.33
2025-10-02 10:58:13.306,0.699,100,914.02
2025-10-02 10:58:13.312,0.706,100,929.47
2025-10-02 10:58:13.322,0.715,100,919.51
2025-10-02 10:58:13.331,0.724,100,823.46
2025-10-02 10:58:13.344,0.737,100,712.59
2025-10-02 10:58:13.351,0.745,100,1264.43
2025-10-02 10:58:13.360,0.753,100,779.31
2025-10-02 10:58:13.368,0.761,100,1184.52
2025-10-02 10:58:13.377,0.770,100,778.16
2025-10-02 10:58:13.387,0.780,100,946.33
2025-10-02 10:58:13.395,0.789,100,1290.73
2025-10-02 10:58:13.403,0.796,100,843.54
2025-10-02 10:58:13.411,0.805,100,958.08
2025-10-02 10:58:13.419,0.813,100,834.79
2025-10-02 10:58:13.427,0.821,100,738.02
2025-10-02 10:58:13.437,0.830,100,862.84
2025-10-02 10:58:13.446,0.839,100,900.96
2025-10-02 10:58:13.454,0.848,100,889.88
2025-10-02 10:58:13.463,0.857,100,859.61
2025-10-02 10:58:13.470,0.864,100,825.67
2025-10-02 10:58:13.479,0.872,100,816.86
2025-10-02 10:58:13.489,0.882,100,859.39
2025-10-02 10:58:13.499,0.892,100,785.01
2025-10-02 10:58:13.507,0.900,100,859.73
2025-10-02 10:58:13.515,0.908,100,726.33
2025-10-02 10:58:13.523,0.916,100,865.66
2025-10-02 10:58:13.531,0.924,100,814.91
