Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-03 08:59:20.682,0.056,60,0.00
2025-10-03 08:59:20.727,0.101,60,0.00
2025-10-03 08:59:20.774,0.148,60,0.00
2025-10-03 08:59:20.824,0.198,60,0.00
2025-10-03 08:59:20.874,0.248,60,0.00
2025-10-03 08:59:20.925,0.298,60,0.00
2025-10-03 08:59:20.974,0.348,60,6.00
2025-10-03 08:59:21.024,0.398,60,35.11
2025-10-03 08:59:21.074,0.448,60,90.82
2025-10-03 08:59:21.125,0.499,60,153.92
2025-10-03 08:59:21.174,0.548,60,220.13
2025-10-03 08:59:21.223,0.597,60,254.94
2025-10-03 08:59:21.275,0.649,60,295.56
2025-10-03 08:59:21.325,0.699,60,324.31
2025-10-03 08:59:21.374,0.748,60,374.31
2025-10-03 08:59:21.424,0.798,60,377.55
2025-10-03 08:59:21.474,0.848,60,373.93
2025-10-03 08:59:21.524,0.898,60,381.69
2025-10-03 08:59:21.574,0.948,60,393.96
2025-10-03 08:59:21.624,0.998,60,388.18
2025-10-03 08:59:21.675,1.049,60,385.52
2025-10-03 08:59:21.724,1.098,60,396.33
2025-10-03 08:59:21.775,1.149,60,377.60
2025-10-03 08:59:21.825,1.199,60,376.75
2025-10-03 08:59:21.875,1.249,60,397.12
2025-10-03 08:59:21.924,1.298,60,383.52
2025-10-03 08:59:21.977,1.351,60,371.61
2025-10-03 08:59:22.024,1.398,60,400.34
2025-10-03 08:59:22.074,1.448,60,387.39
2025-10-03 08:59:22.126,1.500,60,374.17
2025-10-03 08:59:22.175,1.548,60,406.55
2025-10-03 08:59:22.225,1.598,60,380.39
2025-10-03 08:59:22.274,1.648,60,393.04
2025-10-03 08:59:22.324,1.698,60,407.73
2025-10-03 08:59:22.374,1.748,60,380.83
2025-10-03 08:59:22.424,1.798,60,385.93
2025-10-03 08:59:22.474,1.848,60,398.64
2025-10-03 08:59:22.525,1.899,60,385.87
2025-10-03 08:59:22.574,1.948,60,393.82
2025-10-03 08:59:22.624,1.998,60,407.72
2025-10-03 08:59:22.674,2.048,60,397.12
2025-10-03 08:59:22.724,2.098,60,381.30
2025-10-03 08:59:22.774,2.148,60,385.92
2025-10-03 08:59:22.824,2.198,60,395.00
2025-10-03 08:59:22.874,2.248,60,379.62
2025-10-03 08:59:22.926,2.300,60,394.97
2025-10-03 08:59:22.974,2.348,60,388.81
2025-10-03 08:59:23.024,2.398,60,368.42
2025-10-03 08:59:23.074,2.448,60,394.76
2025-10-03 08:59:23.125,2.498,60,387.29
2025-10-03 08:59:23.175,2.549,60,362.44
2025-10-03 08:59:23.224,2.598,60,351.18
2025-10-03 08:59:23.274,2.648,60,324.08
2025-10-03 08:59:23.324,2.698,60,274.63
2025-10-03 08:59:23.374,2.748,60,233.32
2025-10-03 08:59:23.427,2.801,60,188.35
2025-10-03 08:59:23.474,2.848,60,156.65
2025-10-03 08:59:23.524,2.898,60,136.25
2025-10-03 08:59:23.575,2.948,60,115.13
2025-10-03 08:59:23.624,2.998,60,95.26
2025-10-03 08:59:23.674,3.048,60,74.13
2025-10-03 08:59:23.724,3.098,60,54.43
2025-10-03 08:59:23.774,3.148,60,41.54
2025-10-03 08:59:23.825,3.198,60,37.16
2025-10-03 08:59:23.874,3.248,60,31.58
2025-10-03 08:59:23.925,3.298,60,26.85
2025-10-03 08:59:23.974,3.348,60,22.82
2025-10-03 08:59:24.024,3.398,60,22.82
2025-10-03 08:59:24.075,3.448,60,22.82
2025-10-03 08:59:24.124,3.498,60,19.40
2025-10-03 08:59:24.175,3.549,60,19.40
2025-10-03 08:59:24.224,3.598,60,0.00
2025-10-03 08:59:24.274,3.648,60,0.00
2025-10-03 08:59:24.324,3.698,60,0.00
2025-10-03 08:59:24.374,3.748,60,0.00
2025-10-03 08:59:24.425,3.799,60,0.00
2025-10-03 08:59:24.475,3.849,60,0.00
2025-10-03 08:59:24.524,3.898,60,0.00
2025-10-03 08:59:24.575,3.949,60,0.00
2025-10-03 08:59:24.625,3.998,60,0.00
2025-10-03 08:59:24.674,4.048,60,0.00
2025-10-03 08:59:24.724,4.098,60,0.00
