Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-03 08:33:23.234,0.055,50,0.00
2025-10-03 08:33:23.280,0.101,50,0.00
2025-10-03 08:33:23.329,0.151,50,0.00
2025-10-03 08:33:23.375,0.197,50,0.00
2025-10-03 08:33:23.424,0.245,50,0.00
2025-10-03 08:33:23.474,0.295,50,0.00
2025-10-03 08:33:23.524,0.346,50,0.00
2025-10-03 08:33:23.574,0.395,50,0.00
2025-10-03 08:33:23.624,0.445,50,77.63
2025-10-03 08:33:23.674,0.496,50,110.09
2025-10-03 08:33:23.724,0.546,50,144.80
2025-10-03 08:33:23.774,0.596,50,181.74
2025-10-03 08:33:23.823,0.645,50,221.48
2025-10-03 08:33:23.874,0.695,50,241.15
2025-10-03 08:33:23.924,0.745,50,272.70
2025-10-03 08:33:23.975,0.796,50,282.04
2025-10-03 08:33:24.024,0.846,50,276.83
2025-10-03 08:33:24.075,0.896,50,283.21
2025-10-03 08:33:24.124,0.945,50,297.27
2025-10-03 08:33:24.173,0.995,50,298.91
2025-10-03 08:33:24.225,1.046,50,286.28
2025-10-03 08:33:24.276,1.097,50,285.92
2025-10-03 08:33:24.325,1.147,50,291.47
2025-10-03 08:33:24.375,1.196,50,281.30
2025-10-03 08:33:24.424,1.245,50,281.52
2025-10-03 08:33:24.475,1.296,50,280.36
2025-10-03 08:33:24.524,1.346,50,285.96
2025-10-03 08:33:24.574,1.396,50,285.52
2025-10-03 08:33:24.624,1.445,50,280.58
2025-10-03 08:33:24.674,1.496,50,280.95
2025-10-03 08:33:24.724,1.546,50,285.57
2025-10-03 08:33:24.774,1.596,50,293.90
2025-10-03 08:33:24.824,1.645,50,293.19
2025-10-03 08:33:24.874,1.695,50,293.91
2025-10-03 08:33:24.925,1.746,50,295.41
2025-10-03 08:33:24.976,1.798,50,308.08
2025-10-03 08:33:25.025,1.847,50,293.35
2025-10-03 08:33:25.074,1.895,50,287.36
2025-10-03 08:33:25.124,1.945,50,287.57
2025-10-03 08:33:25.174,1.996,50,298.87
2025-10-03 08:33:25.224,2.045,50,293.40
2025-10-03 08:33:25.274,2.095,50,283.60
2025-10-03 08:33:25.327,2.148,50,284.24
2025-10-03 08:33:25.374,2.196,50,291.24
2025-10-03 08:33:25.424,2.246,50,290.66
2025-10-03 08:33:25.474,2.296,50,286.75
2025-10-03 08:33:25.527,2.348,50,287.56
2025-10-03 08:33:25.575,2.396,50,293.02
2025-10-03 08:33:25.624,2.446,50,298.14
2025-10-03 08:33:25.674,2.495,50,293.55
2025-10-03 08:33:25.724,2.545,50,280.53
2025-10-03 08:33:25.774,2.596,50,285.11
2025-10-03 08:33:25.824,2.646,50,301.44
2025-10-03 08:33:25.874,2.696,50,296.51
2025-10-03 08:33:25.924,2.745,50,288.52
2025-10-03 08:33:25.974,2.795,50,284.34
2025-10-03 08:33:26.024,2.846,50,293.50
2025-10-03 08:33:26.075,2.896,50,287.51
2025-10-03 08:33:26.124,2.946,50,283.22
2025-10-03 08:33:26.177,2.998,50,279.35
2025-10-03 08:33:26.225,3.047,50,292.60
2025-10-03 08:33:26.273,3.095,50,293.13
2025-10-03 08:33:26.324,3.145,50,284.98
2025-10-03 08:33:26.374,3.195,50,288.95
2025-10-03 08:33:26.424,3.246,50,290.29
2025-10-03 08:33:26.475,3.296,50,293.16
2025-10-03 08:33:26.525,3.346,50,282.64
2025-10-03 08:33:26.575,3.396,50,279.40
