Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-02 13:46:14.375,0.056,60,0.00
2025-10-02 13:46:14.425,0.107,60,0.00
2025-10-02 13:46:14.475,0.156,60,0.00
2025-10-02 13:46:14.526,0.207,60,0.00
2025-10-02 13:46:14.573,0.255,60,0.00
2025-10-02 13:46:14.624,0.305,60,6.00
2025-10-02 13:46:14.674,0.355,60,10.50
2025-10-02 13:46:14.725,0.406,60,38.91
2025-10-02 13:46:14.773,0.455,60,117.48
2025-10-02 13:46:14.824,0.506,60,190.92
2025-10-02 13:46:14.874,0.555,60,246.77
2025-10-02 13:46:14.924,0.606,60,302.38
2025-10-02 13:46:14.974,0.655,60,332.05
2025-10-02 13:46:15.026,0.708,60,367.90
2025-10-02 13:46:15.074,0.755,60,377.48
2025-10-02 13:46:15.125,0.807,60,386.52
2025-10-02 13:46:15.174,0.856,60,380.35
2025-10-02 13:46:15.224,0.905,60,398.11
2025-10-02 13:46:15.275,0.956,60,384.56
2025-10-02 13:46:15.324,1.006,60,401.13
2025-10-02 13:46:15.374,1.055,60,397.45
2025-10-02 13:46:15.424,1.105,60,383.91
2025-10-02 13:46:15.473,1.155,60,399.43
2025-10-02 13:46:15.523,1.205,60,395.33
2025-10-02 13:46:15.573,1.254,60,382.24
2025-10-02 13:46:15.622,1.304,60,397.45
2025-10-02 13:46:15.673,1.354,60,393.57
2025-10-02 13:46:15.722,1.404,60,380.49
2025-10-02 13:46:15.772,1.454,60,395.95
2025-10-02 13:46:15.823,1.504,60,374.21
2025-10-02 13:46:15.872,1.554,60,380.16
2025-10-02 13:46:15.923,1.605,60,396.38
2025-10-02 13:46:15.973,1.654,60,393.06
2025-10-02 13:46:16.023,1.704,60,380.97
2025-10-02 13:46:16.072,1.754,60,396.99
2025-10-02 13:46:16.123,1.805,60,393.34
2025-10-02 13:46:16.172,1.854,60,389.00
2025-10-02 13:46:16.223,1.905,60,386.43
2025-10-02 13:46:16.273,1.954,60,375.30
2025-10-02 13:46:16.322,2.004,60,382.15
2025-10-02 13:46:16.372,2.054,60,386.38
2025-10-02 13:46:16.423,2.105,60,375.31
2025-10-02 13:46:16.473,2.155,60,389.69
2025-10-02 13:46:16.523,2.205,60,386.16
2025-10-02 13:46:16.572,2.254,60,375.29
2025-10-02 13:46:16.623,2.305,60,389.52
2025-10-02 13:46:16.673,2.354,60,386.59
2025-10-02 13:46:16.723,2.405,60,375.15
2025-10-02 13:46:16.773,2.454,60,389.69
2025-10-02 13:46:16.823,2.504,60,386.06
2025-10-02 13:46:16.872,2.554,60,375.13
2025-10-02 13:46:16.923,2.605,60,389.07
2025-10-02 13:46:16.973,2.654,60,386.24
2025-10-02 13:46:17.023,2.704,60,374.91
2025-10-02 13:46:17.073,2.755,60,389.27
2025-10-02 13:46:17.123,2.804,60,386.55
2025-10-02 13:46:17.172,2.854,60,374.82
2025-10-02 13:46:17.223,2.904,60,385.45
2025-10-02 13:46:17.272,2.954,60,386.31
2025-10-02 13:46:17.322,3.004,60,375.37
2025-10-02 13:46:17.372,3.054,60,389.30
2025-10-02 13:46:17.423,3.104,60,374.13
2025-10-02 13:46:17.473,3.155,60,388.85
2025-10-02 13:46:17.523,3.205,60,385.36
2025-10-02 13:46:17.573,3.254,60,373.56
2025-10-02 13:46:17.623,3.304,60,388.46
2025-10-02 13:46:17.672,3.354,60,385.17
2025-10-02 13:46:17.723,3.404,60,374.18
2025-10-02 13:46:17.772,3.454,60,388.83
2025-10-02 13:46:17.823,3.504,60,384.84
2025-10-02 13:46:17.873,3.554,60,373.79
2025-10-02 13:46:17.923,3.605,60,388.84
2025-10-02 13:46:17.972,3.654,60,385.15
2025-10-02 13:46:18.022,3.704,60,373.97
2025-10-02 13:46:18.073,3.755,60,388.98
2025-10-02 13:46:18.122,3.804,60,385.21
2025-10-02 13:46:18.173,3.854,60,373.73
2025-10-02 13:46:18.223,3.905,60,388.19
2025-10-02 13:46:18.273,3.954,60,382.40
2025-10-02 13:46:18.323,4.005,60,365.65
2025-10-02 13:46:18.373,4.055,60,369.99
2025-10-02 13:46:18.423,4.105,60,359.11
2025-10-02 13:46:18.473,4.155,60,336.68
2025-10-02 13:46:18.523,4.205,60,329.19
2025-10-02 13:46:18.573,4.254,60,303.87
2025-10-02 13:46:18.623,4.304,60,305.79
2025-10-02 13:46:18.673,4.354,60,291.23
2025-10-02 13:46:18.723,4.404,60,262.99
2025-10-02 13:46:18.773,4.454,60,257.83
2025-10-02 13:46:18.823,4.504,60,239.06
2025-10-02 13:46:18.872,4.554,60,232.30
2025-10-02 13:46:18.923,4.605,60,219.18
2025-10-02 13:46:18.973,4.654,60,209.57
