Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-03 08:31:14.712,0.061,50,0.00
2025-10-03 08:31:14.762,0.111,50,0.00
2025-10-03 08:31:14.815,0.164,50,0.00
2025-10-03 08:31:14.863,0.213,50,0.00
2025-10-03 08:31:14.919,0.269,50,0.00
2025-10-03 08:31:14.967,0.317,50,0.00
2025-10-03 08:31:15.019,0.368,50,0.00
2025-10-03 08:31:15.070,0.420,50,21.00
2025-10-03 08:31:15.123,0.472,50,81.08
2025-10-03 08:31:15.174,0.524,50,129.91
2025-10-03 08:31:15.223,0.573,50,169.17
2025-10-03 08:31:15.274,0.623,50,197.80
2025-10-03 08:31:15.324,0.673,50,218.77
2025-10-03 08:31:15.375,0.724,50,254.59
2025-10-03 08:31:15.424,0.774,50,266.70
2025-10-03 08:31:15.474,0.823,50,281.72
2025-10-03 08:31:15.524,0.873,50,280.01
2025-10-03 08:31:15.574,0.924,50,296.87
2025-10-03 08:31:15.624,0.973,50,296.67
2025-10-03 08:31:15.674,1.023,50,287.79
2025-10-03 08:31:15.724,1.074,50,287.58
2025-10-03 08:31:15.775,1.124,50,297.98
2025-10-03 08:31:15.824,1.173,50,309.14
2025-10-03 08:31:15.875,1.224,50,296.04
2025-10-03 08:31:15.924,1.273,50,288.70
2025-10-03 08:31:15.974,1.323,50,293.58
2025-10-03 08:31:16.025,1.374,50,293.82
2025-10-03 08:31:16.075,1.424,50,285.33
2025-10-03 08:31:16.124,1.473,50,285.72
2025-10-03 08:31:16.174,1.523,50,285.75
2025-10-03 08:31:16.224,1.573,50,296.87
2025-10-03 08:31:16.275,1.624,50,288.83
2025-10-03 08:31:16.325,1.674,50,282.46
2025-10-03 08:31:16.374,1.723,50,288.18
2025-10-03 08:31:16.424,1.774,50,295.36
2025-10-03 08:31:16.474,1.824,50,288.73
2025-10-03 08:31:16.524,1.874,50,279.79
2025-10-03 08:31:16.575,1.924,50,282.41
2025-10-03 08:31:16.624,1.974,50,300.65
2025-10-03 08:31:16.674,2.024,50,292.90
2025-10-03 08:31:16.725,2.074,50,287.43
2025-10-03 08:31:16.774,2.123,50,289.84
2025-10-03 08:31:16.825,2.174,50,295.18
2025-10-03 08:31:16.874,2.224,50,293.59
2025-10-03 08:31:16.924,2.273,50,282.70
2025-10-03 08:31:16.975,2.324,50,291.62
2025-10-03 08:31:17.025,2.374,50,290.22
2025-10-03 08:31:17.074,2.424,50,286.15
2025-10-03 08:31:17.124,2.474,50,281.15
2025-10-03 08:31:17.174,2.523,50,288.65
2025-10-03 08:31:17.224,2.574,50,290.36
2025-10-03 08:31:17.275,2.624,50,300.10
2025-10-03 08:31:17.324,2.673,50,283.06
2025-10-03 08:31:17.375,2.724,50,286.40
2025-10-03 08:31:17.424,2.773,50,291.62
2025-10-03 08:31:17.474,2.824,50,297.90
2025-10-03 08:31:17.525,2.874,50,285.87
2025-10-03 08:31:17.575,2.924,50,285.29
2025-10-03 08:31:17.624,2.974,50,284.97
2025-10-03 08:31:17.674,3.023,50,293.46
2025-10-03 08:31:17.724,3.074,50,289.94
2025-10-03 08:31:17.774,3.123,50,286.45
2025-10-03 08:31:17.824,3.173,50,292.40
2025-10-03 08:31:17.875,3.224,50,291.35
2025-10-03 08:31:17.924,3.273,50,289.85
2025-10-03 08:31:17.975,3.324,50,282.55
2025-10-03 08:31:18.024,3.374,50,286.75
2025-10-03 08:31:18.074,3.424,50,291.62
2025-10-03 08:31:18.125,3.474,50,285.37
2025-10-03 08:31:18.175,3.524,50,270.27
2025-10-03 08:31:18.224,3.574,50,283.80
2025-10-03 08:31:18.274,3.623,50,286.38
2025-10-03 08:31:18.324,3.673,50,293.26
2025-10-03 08:31:18.374,3.723,50,300.41
2025-10-03 08:31:18.425,3.774,50,304.82
2025-10-03 08:31:18.474,3.823,50,294.56
2025-10-03 08:31:18.525,3.874,50,302.09
2025-10-03 08:31:18.575,3.924,50,288.40
2025-10-03 08:31:18.624,3.974,50,273.79
2025-10-03 08:31:18.675,4.024,50,264.10
2025-10-03 08:31:18.724,4.073,50,271.70
2025-10-03 08:31:18.775,4.124,50,247.78
2025-10-03 08:31:18.824,4.173,50,185.96
2025-10-03 08:31:18.874,4.223,50,144.19
2025-10-03 08:31:18.926,4.276,50,112.15
2025-10-03 08:31:18.974,4.324,50,88.86
2025-10-03 08:31:19.027,4.376,50,59.02
2025-10-03 08:31:19.074,4.423,50,50.16
2025-10-03 08:31:19.125,4.474,50,42.64
2025-10-03 08:31:19.175,4.524,50,30.81
2025-10-03 08:31:19.225,4.574,50,26.19
2025-10-03 08:31:19.274,4.624,50,22.26
2025-10-03 08:31:19.324,4.674,50,16.08
2025-10-03 08:31:19.374,4.723,50,13.67
2025-10-03 08:31:19.425,4.774,50,11.62
2025-10-03 08:31:19.474,4.823,50,9.88
2025-10-03 08:31:19.527,4.876,50,9.88
2025-10-03 08:31:19.575,4.924,50,9.88
2025-10-03 08:31:19.625,4.974,50,8.39
2025-10-03 08:31:19.675,5.025,50,8.39
2025-10-03 08:31:19.725,5.074,50,0.00
2025-10-03 08:31:19.774,5.124,50,0.00
2025-10-03 08:31:19.824,5.173,50,0.00
2025-10-03 08:31:19.874,5.223,50,0.00
2025-10-03 08:31:19.924,5.273,50,0.00
2025-10-03 08:31:19.975,5.324,50,0.00
2025-10-03 08:31:20.025,5.374,50,0.00
2025-10-03 08:31:20.074,5.424,50,0.00
2025-10-03 08:31:20.125,5.474,50,0.00
2025-10-03 08:31:20.174,5.524,50,0.00
2025-10-03 08:31:20.224,5.574,50,0.00
