Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-03 08:27:25.310,0.060,50,0.00
2025-10-03 08:27:25.360,0.110,50,0.00
2025-10-03 08:27:25.409,0.159,50,0.00
2025-10-03 08:27:25.460,0.210,50,0.00
2025-10-03 08:27:25.513,0.263,50,0.00
2025-10-03 08:27:25.565,0.314,50,0.00
2025-10-03 08:27:25.617,0.366,50,39.62
2025-10-03 08:27:25.669,0.419,50,88.98
2025-10-03 08:27:25.721,0.471,50,114.70
2025-10-03 08:27:25.773,0.523,50,148.53
2025-10-03 08:27:25.823,0.572,50,187.41
2025-10-03 08:27:25.872,0.622,50,210.09
2025-10-03 08:27:25.923,0.673,50,245.26
2025-10-03 08:27:25.973,0.723,50,275.32
2025-10-03 08:27:26.023,0.773,50,284.50
2025-10-03 08:27:26.073,0.823,50,272.51
2025-10-03 08:27:26.124,0.874,50,273.40
2025-10-03 08:27:26.173,0.923,50,281.43
2025-10-03 08:27:26.222,0.972,50,287.05
2025-10-03 08:27:26.273,1.022,50,280.10
2025-10-03 08:27:26.322,1.072,50,276.78
2025-10-03 08:27:26.373,1.123,50,279.02
2025-10-03 08:27:26.422,1.172,50,285.72
2025-10-03 08:27:26.473,1.222,50,277.80
2025-10-03 08:27:26.523,1.273,50,274.61
2025-10-03 08:27:26.573,1.323,50,281.67
2025-10-03 08:27:26.623,1.373,50,286.94
2025-10-03 08:27:26.673,1.422,50,291.54
2025-10-03 08:27:26.723,1.473,50,276.25
2025-10-03 08:27:26.772,1.522,50,286.10
2025-10-03 08:27:26.823,1.573,50,285.23
2025-10-03 08:27:26.873,1.623,50,299.72
2025-10-03 08:27:26.922,1.672,50,298.50
2025-10-03 08:27:26.973,1.723,50,298.62
2025-10-03 08:27:27.023,1.772,50,293.22
2025-10-03 08:27:27.073,1.823,50,294.92
2025-10-03 08:27:27.123,1.872,50,291.82
2025-10-03 08:27:27.172,1.922,50,297.26
2025-10-03 08:27:27.223,1.973,50,298.96
2025-10-03 08:27:27.273,2.022,50,300.46
2025-10-03 08:27:27.323,2.073,50,285.19
2025-10-03 08:27:27.373,2.123,50,296.27
2025-10-03 08:27:27.423,2.173,50,290.44
2025-10-03 08:27:27.473,2.223,50,290.35
2025-10-03 08:27:27.523,2.273,50,283.93
2025-10-03 08:27:27.572,2.322,50,286.96
2025-10-03 08:27:27.623,2.373,50,288.95
2025-10-03 08:27:27.672,2.422,50,290.19
2025-10-03 08:27:27.722,2.472,50,279.60
2025-10-03 08:27:27.773,2.523,50,282.65
2025-10-03 08:27:27.822,2.572,50,290.89
2025-10-03 08:27:27.872,2.622,50,288.53
2025-10-03 08:27:27.922,2.672,50,278.82
2025-10-03 08:27:27.972,2.722,50,283.22
2025-10-03 08:27:28.023,2.773,50,284.18
2025-10-03 08:27:28.072,2.822,50,288.48
2025-10-03 08:27:28.122,2.872,50,280.86
2025-10-03 08:27:28.173,2.923,50,288.30
2025-10-03 08:27:28.223,2.972,50,297.27
2025-10-03 08:27:28.273,3.023,50,285.35
2025-10-03 08:27:28.323,3.072,50,287.77
2025-10-03 08:27:28.372,3.122,50,289.20
2025-10-03 08:27:28.422,3.172,50,293.84
2025-10-03 08:27:28.472,3.222,50,294.64
2025-10-03 08:27:28.523,3.273,50,292.17
2025-10-03 08:27:28.573,3.322,50,287.49
2025-10-03 08:27:28.622,3.372,50,287.64
2025-10-03 08:27:28.673,3.423,50,287.68
2025-10-03 08:27:28.722,3.472,50,289.69
2025-10-03 08:27:28.773,3.523,50,285.50
2025-10-03 08:27:28.823,3.573,50,280.64
2025-10-03 08:27:28.873,3.622,50,280.95
2025-10-03 08:27:28.923,3.673,50,285.02
2025-10-03 08:27:28.973,3.723,50,285.74
2025-10-03 08:27:29.023,3.773,50,281.73
2025-10-03 08:27:29.073,3.823,50,281.55
2025-10-03 08:27:29.126,3.875,50,288.61
2025-10-03 08:27:29.173,3.922,50,292.93
2025-10-03 08:27:29.223,3.973,50,290.52
2025-10-03 08:27:29.273,4.022,50,283.26
2025-10-03 08:27:29.322,4.072,50,266.15
2025-10-03 08:27:29.373,4.123,50,212.54
2025-10-03 08:27:29.423,4.173,50,178.77
2025-10-03 08:27:29.472,4.222,50,130.88
2025-10-03 08:27:29.523,4.273,50,94.32
2025-10-03 08:27:29.573,4.323,50,64.65
2025-10-03 08:27:29.623,4.373,50,48.26
2025-10-03 08:27:29.672,4.422,50,41.02
2025-10-03 08:27:29.722,4.472,50,34.87
2025-10-03 08:27:29.773,4.523,50,25.19
2025-10-03 08:27:29.822,4.572,50,21.41
