Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-03 08:10:44.905,0.058,80,0.00
2025-10-03 08:10:44.956,0.108,80,0.00
2025-10-03 08:10:45.008,0.160,80,0.00
2025-10-03 08:10:45.061,0.213,80,0.00
2025-10-03 08:10:45.118,0.271,80,17.85
2025-10-03 08:10:45.165,0.318,80,31.84
2025-10-03 08:10:45.215,0.368,80,50.72
2025-10-03 08:10:45.266,0.419,80,99.13
2025-10-03 08:10:45.319,0.471,80,195.31
2025-10-03 08:10:45.371,0.523,80,299.96
2025-10-03 08:10:45.422,0.575,80,396.57
2025-10-03 08:10:45.473,0.625,80,466.84
2025-10-03 08:10:45.523,0.675,80,485.35
2025-10-03 08:10:45.572,0.725,80,512.96
2025-10-03 08:10:45.623,0.775,80,541.03
2025-10-03 08:10:45.673,0.825,80,544.45
2025-10-03 08:10:45.723,0.875,80,565.68
2025-10-03 08:10:45.773,0.925,80,585.48
2025-10-03 08:10:45.823,0.975,80,585.33
2025-10-03 08:10:45.873,1.025,80,534.74
2025-10-03 08:10:45.923,1.075,80,565.24
2025-10-03 08:10:45.973,1.125,80,575.55
2025-10-03 08:10:46.022,1.175,80,547.79
2025-10-03 08:10:46.073,1.225,80,547.60
2025-10-03 08:10:46.123,1.275,80,544.91
2025-10-03 08:10:46.173,1.325,80,572.74
2025-10-03 08:10:46.223,1.376,80,542.96
2025-10-03 08:10:46.273,1.425,80,561.38
2025-10-03 08:10:46.323,1.475,80,553.87
2025-10-03 08:10:46.373,1.525,80,545.31
2025-10-03 08:10:46.422,1.575,80,562.40
2025-10-03 08:10:46.473,1.626,80,579.32
2025-10-03 08:10:46.523,1.676,80,529.56
2025-10-03 08:10:46.573,1.726,80,561.18
2025-10-03 08:10:46.622,1.775,80,572.91
2025-10-03 08:10:46.672,1.825,80,546.51
2025-10-03 08:10:46.722,1.875,80,545.66
2025-10-03 08:10:46.773,1.925,80,573.73
2025-10-03 08:10:46.823,1.975,80,572.56
2025-10-03 08:10:46.873,2.026,80,543.83
2025-10-03 08:10:46.923,2.075,80,554.21
2025-10-03 08:10:46.973,2.125,80,545.70
2025-10-03 08:10:47.022,2.175,80,561.72
2025-10-03 08:10:47.073,2.225,80,579.65
2025-10-03 08:10:47.123,2.276,80,578.68
2025-10-03 08:10:47.173,2.325,80,561.01
2025-10-03 08:10:47.223,2.375,80,573.25
2025-10-03 08:10:47.273,2.426,80,573.43
2025-10-03 08:10:47.323,2.475,80,546.66
2025-10-03 08:10:47.373,2.525,80,545.47
2025-10-03 08:10:47.422,2.575,80,573.80
