Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-02 14:11:43.981,0.055,70,0.00
2025-10-02 14:11:44.029,0.102,70,0.00
2025-10-02 14:11:44.076,0.150,70,0.00
2025-10-02 14:11:44.124,0.198,70,0.00
2025-10-02 14:11:44.173,0.247,70,0.00
2025-10-02 14:11:44.224,0.298,70,0.00
2025-10-02 14:11:44.273,0.347,70,0.00
2025-10-02 14:11:44.324,0.398,70,0.00
2025-10-02 14:11:44.380,0.454,70,84.51
2025-10-02 14:11:44.428,0.501,70,168.09
2025-10-02 14:11:44.475,0.549,70,235.04
2025-10-02 14:11:44.524,0.598,70,298.24
2025-10-02 14:11:44.574,0.648,70,343.23
2025-10-02 14:11:44.623,0.697,70,389.91
2025-10-02 14:11:44.674,0.748,70,399.09
2025-10-02 14:11:44.724,0.797,70,444.02
2025-10-02 14:11:44.773,0.847,70,449.67
2025-10-02 14:11:44.825,0.898,70,438.70
2025-10-02 14:11:44.875,0.948,70,468.49
2025-10-02 14:11:44.928,1.002,70,470.13
2025-10-02 14:11:44.974,1.048,70,482.05
2025-10-02 14:11:45.024,1.097,70,468.29
2025-10-02 14:11:45.074,1.147,70,462.47
2025-10-02 14:11:45.124,1.198,70,460.26
2025-10-02 14:11:45.173,1.247,70,466.00
2025-10-02 14:11:45.225,1.299,70,452.42
2025-10-02 14:11:45.275,1.349,70,471.54
2025-10-02 14:11:45.324,1.398,70,459.51
2025-10-02 14:11:45.374,1.447,70,445.75
2025-10-02 14:11:45.425,1.499,70,455.61
2025-10-02 14:11:45.475,1.549,70,457.66
2025-10-02 14:11:45.524,1.598,70,448.82
2025-10-02 14:11:45.573,1.647,70,457.99
2025-10-02 14:11:45.625,1.698,70,445.20
2025-10-02 14:11:45.674,1.748,70,455.81
2025-10-02 14:11:45.724,1.797,70,460.19
2025-10-02 14:11:45.774,1.848,70,456.26
2025-10-02 14:11:45.824,1.898,70,442.98
2025-10-02 14:11:45.874,1.948,70,458.57
2025-10-02 14:11:45.925,1.998,70,452.40
2025-10-02 14:11:45.975,2.048,70,449.33
2025-10-02 14:11:46.024,2.098,70,456.19
2025-10-02 14:11:46.074,2.148,70,476.45
2025-10-02 14:11:46.125,2.198,70,448.39
2025-10-02 14:11:46.174,2.247,70,473.87
2025-10-02 14:11:46.224,2.298,70,463.48
2025-10-02 14:11:46.274,2.348,70,467.08
2025-10-02 14:11:46.325,2.399,70,468.36
2025-10-02 14:11:46.374,2.448,70,448.50
2025-10-02 14:11:46.425,2.498,70,474.40
2025-10-02 14:11:46.474,2.548,70,462.44
2025-10-02 14:11:46.524,2.598,70,458.82
2025-10-02 14:11:46.574,2.648,70,468.75
2025-10-02 14:11:46.624,2.698,70,448.65
2025-10-02 14:11:46.673,2.747,70,447.03
2025-10-02 14:11:46.725,2.799,70,452.30
2025-10-02 14:11:46.775,2.849,70,449.12
2025-10-02 14:11:46.824,2.898,70,479.92
2025-10-02 14:11:46.874,2.948,70,458.75
2025-10-02 14:11:46.924,2.998,70,441.84
2025-10-02 14:11:46.975,3.048,70,471.72
2025-10-02 14:11:47.024,3.098,70,453.32
2025-10-02 14:11:47.075,3.149,70,443.82
2025-10-02 14:11:47.125,3.199,70,461.81
2025-10-02 14:11:47.175,3.249,70,461.97
2025-10-02 14:11:47.224,3.298,70,455.46
2025-10-02 14:11:47.274,3.348,70,457.65
2025-10-02 14:11:47.324,3.398,70,461.26
2025-10-02 14:11:47.374,3.448,70,450.42
2025-10-02 14:11:47.424,3.498,70,459.98
2025-10-02 14:11:47.475,3.548,70,459.79
2025-10-02 14:11:47.525,3.599,70,441.13
2025-10-02 14:11:47.575,3.648,70,440.02
2025-10-02 14:11:47.625,3.698,70,471.68
2025-10-02 14:11:47.675,3.749,70,448.21
2025-10-02 14:11:47.724,3.798,70,471.06
2025-10-02 14:11:47.775,3.849,70,477.71
2025-10-02 14:11:47.824,3.897,70,449.89
2025-10-02 14:11:47.874,3.948,70,476.70
2025-10-02 14:11:47.925,3.999,70,438.46
2025-10-02 14:11:47.974,4.048,70,458.84
2025-10-02 14:11:48.023,4.097,70,462.14
2025-10-02 14:11:48.074,4.148,70,443.16
2025-10-02 14:11:48.124,4.198,70,466.90
2025-10-02 14:11:48.176,4.250,70,457.14
2025-10-02 14:11:48.224,4.298,70,453.08
2025-10-02 14:11:48.274,4.348,70,447.41
2025-10-02 14:11:48.324,4.398,70,453.33
2025-10-02 14:11:48.374,4.448,70,465.52
2025-10-02 14:11:48.425,4.498,70,446.52
2025-10-02 14:11:48.474,4.548,70,458.69
2025-10-02 14:11:48.524,4.598,70,466.38
2025-10-02 14:11:48.574,4.648,70,467.18
2025-10-02 14:11:48.624,4.698,70,465.31
2025-10-02 14:11:48.678,4.752,70,447.95
2025-10-02 14:11:48.724,4.798,70,461.57
2025-10-02 14:11:48.773,4.847,70,466.51
2025-10-02 14:11:48.824,4.898,70,451.14
2025-10-02 14:11:48.874,4.948,70,452.77
2025-10-02 14:11:48.924,4.998,70,451.67
2025-10-02 14:11:48.974,5.047,70,442.31
2025-10-02 14:11:49.024,5.098,70,415.48
2025-10-02 14:11:49.074,5.148,70,384.69
2025-10-02 14:11:49.124,5.197,70,333.76
2025-10-02 14:11:49.175,5.249,70,284.66
2025-10-02 14:11:49.224,5.298,70,247.31
2025-10-02 14:11:49.274,5.348,70,201.95
2025-10-02 14:11:49.324,5.398,70,162.51
2025-10-02 14:11:49.374,5.448,70,134.03
2025-10-02 14:11:49.425,5.498,70,104.31
2025-10-02 14:11:49.475,5.549,70,80.94
2025-10-02 14:11:49.529,5.603,70,49.52
2025-10-02 14:11:49.574,5.648,70,35.17
2025-10-02 14:11:49.624,5.698,70,32.38
2025-10-02 14:11:49.674,5.748,70,27.52
2025-10-02 14:11:49.724,5.798,70,19.88
2025-10-02 14:11:49.774,5.848,70,19.88
2025-10-02 14:11:49.824,5.898,70,19.88
2025-10-02 14:11:49.874,5.948,70,16.90
2025-10-02 14:11:49.924,5.998,70,16.90
2025-10-02 14:11:49.974,6.048,70,16.90
2025-10-02 14:11:50.025,6.099,70,0.00
2025-10-02 14:11:50.078,6.152,70,0.00
2025-10-02 14:11:50.124,6.197,70,0.00
2025-10-02 14:11:50.173,6.247,70,0.00
2025-10-02 14:11:50.224,6.298,70,0.00
2025-10-02 14:11:50.274,6.348,70,0.00
2025-10-02 14:11:50.324,6.398,70,0.00
2025-10-02 14:11:50.374,6.448,70,0.00
2025-10-02 14:11:50.425,6.498,70,0.00
2025-10-02 14:11:50.474,6.548,70,0.00
2025-10-02 14:11:50.525,6.599,70,0.00
