Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-02 13:46:41.036,0.057,68,0.00
2025-10-02 13:46:41.079,0.101,68,0.00
2025-10-02 13:46:41.129,0.150,68,0.00
2025-10-02 13:46:41.175,0.196,68,0.00
2025-10-02 13:46:41.224,0.245,68,0.00
2025-10-02 13:46:41.275,0.296,68,29.02
2025-10-02 13:46:41.325,0.346,68,108.91
2025-10-02 13:46:41.375,0.396,68,157.29
2025-10-02 13:46:41.425,0.446,68,214.42
2025-10-02 13:46:41.474,0.496,68,279.96
2025-10-02 13:46:41.523,0.545,68,325.78
2025-10-02 13:46:41.576,0.597,68,358.33
2025-10-02 13:46:41.624,0.645,68,385.70
2025-10-02 13:46:41.674,0.695,68,409.31
2025-10-02 13:46:41.724,0.745,68,412.00
2025-10-02 13:46:41.774,0.795,68,417.00
2025-10-02 13:46:41.824,0.845,68,425.05
2025-10-02 13:46:41.875,0.896,68,424.03
2025-10-02 13:46:41.924,0.945,68,428.56
2025-10-02 13:46:41.975,0.996,68,425.50
2025-10-02 13:46:42.025,1.046,68,449.54
2025-10-02 13:46:42.075,1.096,68,440.26
2025-10-02 13:46:42.125,1.146,68,450.29
2025-10-02 13:46:42.174,1.195,68,438.19
2025-10-02 13:46:42.225,1.246,68,448.59
2025-10-02 13:46:42.275,1.296,68,438.76
2025-10-02 13:46:42.324,1.345,68,447.31
2025-10-02 13:46:42.373,1.394,68,436.83
2025-10-02 13:46:42.422,1.444,68,446.24
2025-10-02 13:46:42.473,1.494,68,436.88
2025-10-02 13:46:42.522,1.544,68,446.30
2025-10-02 13:46:42.573,1.594,68,436.31
2025-10-02 13:46:42.623,1.644,68,447.22
2025-10-02 13:46:42.672,1.693,68,437.49
2025-10-02 13:46:42.723,1.744,68,433.70
2025-10-02 13:46:42.773,1.794,68,437.21
2025-10-02 13:46:42.823,1.844,68,448.29
2025-10-02 13:46:42.872,1.893,68,436.41
2025-10-02 13:46:42.923,1.944,68,434.41
2025-10-02 13:46:42.973,1.994,68,440.42
2025-10-02 13:46:43.023,2.044,68,434.81
2025-10-02 13:46:43.073,2.094,68,439.30
2025-10-02 13:46:43.123,2.144,68,434.00
2025-10-02 13:46:43.173,2.194,68,440.09
2025-10-02 13:46:43.223,2.244,68,435.17
