Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-03 09:01:31.438,0.056,60,0.00
2025-10-03 09:01:31.486,0.105,60,0.00
2025-10-03 09:01:31.528,0.147,60,0.00
2025-10-03 09:01:31.577,0.195,60,0.00
2025-10-03 09:01:31.624,0.243,60,0.00
2025-10-03 09:01:31.673,0.291,60,0.00
2025-10-03 09:01:31.723,0.342,60,0.00
2025-10-03 09:01:31.773,0.391,60,53.12
2025-10-03 09:01:31.823,0.441,60,134.73
2025-10-03 09:01:31.873,0.491,60,190.30
2025-10-03 09:01:31.923,0.541,60,244.08
2025-10-03 09:01:31.973,0.592,60,274.32
2025-10-03 09:01:32.023,0.641,60,316.73
2025-10-03 09:01:32.072,0.691,60,347.26
2025-10-03 09:01:32.123,0.741,60,352.49
2025-10-03 09:01:32.172,0.791,60,352.46
2025-10-03 09:01:32.223,0.841,60,383.08
2025-10-03 09:01:32.273,0.891,60,385.47
2025-10-03 09:01:32.322,0.941,60,369.44
2025-10-03 09:01:32.373,0.992,60,390.52
2025-10-03 09:01:32.422,1.041,60,394.09
2025-10-03 09:01:32.473,1.091,60,363.51
2025-10-03 09:01:32.522,1.141,60,383.94
2025-10-03 09:01:32.573,1.191,60,391.84
2025-10-03 09:01:32.623,1.242,60,364.06
2025-10-03 09:01:32.673,1.291,60,380.22
2025-10-03 09:01:32.723,1.341,60,395.85
2025-10-03 09:01:32.772,1.391,60,370.24
2025-10-03 09:01:32.823,1.441,60,386.76
2025-10-03 09:01:32.873,1.491,60,400.87
2025-10-03 09:01:32.923,1.541,60,392.87
2025-10-03 09:01:32.972,1.591,60,385.84
2025-10-03 09:01:33.023,1.641,60,389.15
2025-10-03 09:01:33.072,1.691,60,370.13
2025-10-03 09:01:33.123,1.742,60,384.75
2025-10-03 09:01:33.173,1.791,60,394.63
2025-10-03 09:01:33.223,1.841,60,378.74
2025-10-03 09:01:33.273,1.891,60,383.36
2025-10-03 09:01:33.322,1.941,60,391.42
2025-10-03 09:01:33.372,1.991,60,376.87
2025-10-03 09:01:33.423,2.041,60,387.65
2025-10-03 09:01:33.472,2.091,60,388.84
2025-10-03 09:01:33.523,2.142,60,392.67
2025-10-03 09:01:33.573,2.191,60,384.85
2025-10-03 09:01:33.622,2.241,60,383.67
2025-10-03 09:01:33.673,2.292,60,406.07
2025-10-03 09:01:33.722,2.341,60,386.20
2025-10-03 09:01:33.772,2.391,60,395.36
2025-10-03 09:01:33.823,2.442,60,401.73
2025-10-03 09:01:33.873,2.491,60,365.35
2025-10-03 09:01:33.923,2.541,60,318.42
2025-10-03 09:01:33.973,2.592,60,298.24
2025-10-03 09:01:34.023,2.641,60,259.00
2025-10-03 09:01:34.073,2.691,60,214.20
2025-10-03 09:01:34.123,2.741,60,154.83
2025-10-03 09:01:34.173,2.791,60,139.28
2025-10-03 09:01:34.222,2.841,60,109.73
2025-10-03 09:01:34.273,2.891,60,92.97
2025-10-03 09:01:34.322,2.941,60,80.08
2025-10-03 09:01:34.373,2.991,60,61.76
2025-10-03 09:01:34.423,3.041,60,52.77
2025-10-03 09:01:34.472,3.091,60,43.76
2025-10-03 09:01:34.523,3.141,60,39.35
2025-10-03 09:01:34.572,3.191,60,33.45
2025-10-03 09:01:34.623,3.241,60,28.43
2025-10-03 09:01:34.673,3.292,60,24.17
2025-10-03 09:01:34.723,3.342,60,20.54
2025-10-03 09:01:34.773,3.391,60,20.54
2025-10-03 09:01:34.822,3.441,60,20.54
2025-10-03 09:01:34.872,3.491,60,17.46
2025-10-03 09:01:34.922,3.541,60,17.46
2025-10-03 09:01:34.972,3.591,60,0.00
2025-10-03 09:01:35.023,3.642,60,0.00
2025-10-03 09:01:35.073,3.691,60,0.00
2025-10-03 09:01:35.122,3.741,60,0.00
2025-10-03 09:01:35.172,3.791,60,0.00
2025-10-03 09:01:35.222,3.841,60,0.00
2025-10-03 09:01:35.272,3.891,60,0.00
2025-10-03 09:01:35.323,3.941,60,0.00
2025-10-03 09:01:35.372,3.991,60,0.00
2025-10-03 09:01:35.422,4.041,60,0.00
2025-10-03 09:01:35.473,4.091,60,0.00
