Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-03 08:59:47.608,0.058,60,0.00
2025-10-03 08:59:47.658,0.108,60,0.00
2025-10-03 08:59:47.711,0.161,60,0.00
2025-10-03 08:59:47.762,0.212,60,0.00
2025-10-03 08:59:47.814,0.264,60,0.00
2025-10-03 08:59:47.867,0.317,60,0.00
2025-10-03 08:59:47.918,0.368,60,0.00
2025-10-03 08:59:47.970,0.420,60,0.00
2025-10-03 08:59:48.022,0.472,60,96.55
2025-10-03 08:59:48.074,0.524,60,168.81
2025-10-03 08:59:48.126,0.576,60,220.52
2025-10-03 08:59:48.175,0.625,60,270.85
2025-10-03 08:59:48.225,0.675,60,332.33
2025-10-03 08:59:48.274,0.724,60,349.16
2025-10-03 08:59:48.324,0.774,60,365.36
2025-10-03 08:59:48.374,0.824,60,389.34
2025-10-03 08:59:48.426,0.876,60,381.68
2025-10-03 08:59:48.475,0.925,60,394.39
2025-10-03 08:59:48.524,0.974,60,402.67
2025-10-03 08:59:48.574,1.024,60,395.01
2025-10-03 08:59:48.624,1.074,60,392.50
2025-10-03 08:59:48.674,1.124,60,384.75
2025-10-03 08:59:48.725,1.175,60,386.67
2025-10-03 08:59:48.774,1.224,60,383.81
2025-10-03 08:59:48.824,1.274,60,393.59
2025-10-03 08:59:48.874,1.324,60,389.91
2025-10-03 08:59:48.924,1.374,60,371.18
2025-10-03 08:59:48.974,1.424,60,385.39
2025-10-03 08:59:49.024,1.474,60,394.30
2025-10-03 08:59:49.074,1.524,60,373.05
2025-10-03 08:59:49.125,1.575,60,381.26
2025-10-03 08:59:49.174,1.624,60,388.74
2025-10-03 08:59:49.224,1.674,60,397.50
2025-10-03 08:59:49.274,1.724,60,388.18
2025-10-03 08:59:49.324,1.774,60,389.65
2025-10-03 08:59:49.375,1.825,60,398.55
2025-10-03 08:59:49.425,1.875,60,380.10
2025-10-03 08:59:49.475,1.925,60,407.45
2025-10-03 08:59:49.524,1.974,60,402.84
2025-10-03 08:59:49.574,2.024,60,380.08
2025-10-03 08:59:49.625,2.075,60,393.35
2025-10-03 08:59:49.674,2.124,60,393.19
2025-10-03 08:59:49.724,2.174,60,371.81
2025-10-03 08:59:49.778,2.228,60,400.76
2025-10-03 08:59:49.824,2.275,60,389.15
2025-10-03 08:59:49.873,2.323,60,368.52
2025-10-03 08:59:49.924,2.374,60,396.17
2025-10-03 08:59:49.975,2.425,60,389.62
2025-10-03 08:59:50.024,2.474,60,379.78
2025-10-03 08:59:50.074,2.524,60,396.86
2025-10-03 08:59:50.124,2.574,60,367.51
2025-10-03 08:59:50.177,2.627,60,307.98
2025-10-03 08:59:50.224,2.674,60,263.93
2025-10-03 08:59:50.275,2.725,60,247.63
2025-10-03 08:59:50.324,2.774,60,222.42
2025-10-03 08:59:50.374,2.824,60,182.49
2025-10-03 08:59:50.424,2.874,60,155.71
2025-10-03 08:59:50.476,2.926,60,129.80
2025-10-03 08:59:50.525,2.975,60,106.36
2025-10-03 08:59:50.575,3.025,60,86.85
2025-10-03 08:59:50.625,3.075,60,66.85
2025-10-03 08:59:50.675,3.125,60,50.02
2025-10-03 08:59:50.725,3.175,60,44.03
2025-10-03 08:59:50.774,3.224,60,31.48
2025-10-03 08:59:50.824,3.274,60,26.76
2025-10-03 08:59:50.874,3.324,60,26.76
2025-10-03 08:59:50.923,3.373,60,26.76
2025-10-03 08:59:50.975,3.425,60,22.74
2025-10-03 08:59:51.025,3.475,60,22.74
2025-10-03 08:59:51.074,3.524,60,22.74
2025-10-03 08:59:51.125,3.575,60,0.00
2025-10-03 08:59:51.174,3.624,60,0.00
2025-10-03 08:59:51.224,3.674,60,0.00
2025-10-03 08:59:51.274,3.724,60,0.00
2025-10-03 08:59:51.324,3.774,60,0.00
2025-10-03 08:59:51.375,3.825,60,0.00
2025-10-03 08:59:51.424,3.874,60,0.00
2025-10-03 08:59:51.475,3.925,60,0.00
2025-10-03 08:59:51.525,3.975,60,0.00
2025-10-03 08:59:51.575,4.025,60,0.00
2025-10-03 08:59:51.625,4.075,60,0.00
