Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-03 08:47:38.163,0.059,60,0.00
2025-10-03 08:47:38.214,0.109,60,0.00
2025-10-03 08:47:38.264,0.160,60,0.00
2025-10-03 08:47:38.316,0.211,60,0.00
2025-10-03 08:47:38.368,0.264,60,0.00
2025-10-03 08:47:38.420,0.315,60,0.00
2025-10-03 08:47:38.471,0.367,60,0.00
2025-10-03 08:47:38.523,0.419,60,19.25
2025-10-03 08:47:38.573,0.468,60,93.54
2025-10-03 08:47:38.622,0.518,60,168.08
2025-10-03 08:47:38.673,0.569,60,231.80
2025-10-03 08:47:38.723,0.618,60,277.13
2025-10-03 08:47:38.774,0.669,60,324.04
2025-10-03 08:47:38.822,0.717,60,338.25
2025-10-03 08:47:38.873,0.768,60,352.92
2025-10-03 08:47:38.923,0.819,60,369.52
2025-10-03 08:47:38.973,0.869,60,381.21
2025-10-03 08:47:39.023,0.918,60,382.40
2025-10-03 08:47:39.073,0.968,60,369.34
2025-10-03 08:47:39.122,1.018,60,389.55
2025-10-03 08:47:39.172,1.068,60,384.64
2025-10-03 08:47:39.223,1.118,60,376.12
2025-10-03 08:47:39.272,1.168,60,396.65
2025-10-03 08:47:39.323,1.218,60,387.26
2025-10-03 08:47:39.372,1.268,60,371.88
2025-10-03 08:47:39.423,1.318,60,394.29
2025-10-03 08:47:39.473,1.368,60,380.03
2025-10-03 08:47:39.522,1.418,60,365.97
2025-10-03 08:47:39.573,1.468,60,387.39
2025-10-03 08:47:39.622,1.518,60,388.09
2025-10-03 08:47:39.673,1.568,60,382.76
2025-10-03 08:47:39.723,1.618,60,389.14
2025-10-03 08:47:39.772,1.668,60,381.51
2025-10-03 08:47:39.822,1.717,60,381.56
2025-10-03 08:47:39.873,1.768,60,389.22
2025-10-03 08:47:39.923,1.818,60,377.21
2025-10-03 08:47:39.972,1.867,60,385.67
2025-10-03 08:47:40.023,1.919,60,385.38
2025-10-03 08:47:40.073,1.968,60,380.14
2025-10-03 08:47:40.123,2.018,60,393.22
2025-10-03 08:47:40.174,2.069,60,385.35
2025-10-03 08:47:40.223,2.118,60,403.02
2025-10-03 08:47:40.274,2.169,60,395.03
2025-10-03 08:47:40.323,2.218,60,402.51
2025-10-03 08:47:40.373,2.268,60,398.59
2025-10-03 08:47:40.423,2.318,60,382.52
2025-10-03 08:47:40.472,2.367,60,399.97
2025-10-03 08:47:40.523,2.418,60,396.09
2025-10-03 08:47:40.572,2.468,60,373.53
2025-10-03 08:47:40.623,2.518,60,392.91
2025-10-03 08:47:40.672,2.568,60,383.87
2025-10-03 08:47:40.723,2.618,60,326.21
2025-10-03 08:47:40.773,2.668,60,244.01
2025-10-03 08:47:40.823,2.718,60,212.56
2025-10-03 08:47:40.872,2.768,60,176.29
2025-10-03 08:47:40.923,2.818,60,138.96
2025-10-03 08:47:40.972,2.868,60,108.30
2025-10-03 08:47:41.024,2.919,60,77.23
2025-10-03 08:47:41.073,2.968,60,61.85
2025-10-03 08:47:41.123,3.018,60,43.29
2025-10-03 08:47:41.172,3.068,60,36.79
2025-10-03 08:47:41.222,3.118,60,31.28
2025-10-03 08:47:41.273,3.168,60,22.60
2025-10-03 08:47:41.322,3.218,60,19.21
2025-10-03 08:47:41.373,3.268,60,16.33
2025-10-03 08:47:41.423,3.318,60,13.88
2025-10-03 08:47:41.472,3.367,60,13.88
2025-10-03 08:47:41.523,3.418,60,13.88
2025-10-03 08:47:41.573,3.468,60,11.80
2025-10-03 08:47:41.623,3.518,60,11.80
2025-10-03 08:47:41.673,3.568,60,0.00
2025-10-03 08:47:41.722,3.618,60,0.00
2025-10-03 08:47:41.773,3.668,60,0.00
2025-10-03 08:47:41.823,3.719,60,0.00
2025-10-03 08:47:41.872,3.768,60,0.00
2025-10-03 08:47:41.923,3.818,60,0.00
2025-10-03 08:47:41.973,3.868,60,0.00
2025-10-03 08:47:42.022,3.918,60,0.00
2025-10-03 08:47:42.073,3.968,60,0.00
2025-10-03 08:47:42.122,4.017,60,0.00
2025-10-03 08:47:42.173,4.068,60,0.00
