Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-03 08:06:06.628,0.060,50,0.00
2025-10-03 08:06:06.675,0.107,50,0.00
2025-10-03 08:06:06.723,0.155,50,0.00
2025-10-03 08:06:06.773,0.205,50,0.00
2025-10-03 08:06:06.822,0.254,50,0.00
2025-10-03 08:06:06.873,0.305,50,25.17
2025-10-03 08:06:06.923,0.355,50,66.37
2025-10-03 08:06:06.972,0.404,50,93.86
2025-10-03 08:06:07.023,0.455,50,132.74
2025-10-03 08:06:07.073,0.505,50,183.83
2025-10-03 08:06:07.123,0.555,50,212.75
2025-10-03 08:06:07.173,0.605,50,244.67
2025-10-03 08:06:07.223,0.655,50,262.13
2025-10-03 08:06:07.272,0.704,50,276.74
2025-10-03 08:06:07.323,0.755,50,288.55
2025-10-03 08:06:07.373,0.805,50,291.24
2025-10-03 08:06:07.422,0.854,50,292.92
2025-10-03 08:06:07.473,0.905,50,293.90
2025-10-03 08:06:07.523,0.955,50,294.34
2025-10-03 08:06:07.573,1.005,50,287.26
2025-10-03 08:06:07.623,1.055,50,286.95
2025-10-03 08:06:07.672,1.104,50,287.57
2025-10-03 08:06:07.722,1.154,50,287.73
2025-10-03 08:06:07.772,1.204,50,286.91
2025-10-03 08:06:07.822,1.254,50,286.19
2025-10-03 08:06:07.873,1.305,50,285.85
2025-10-03 08:06:07.922,1.354,50,286.14
2025-10-03 08:06:07.972,1.404,50,285.56
2025-10-03 08:06:08.023,1.455,50,284.92
2025-10-03 08:06:08.073,1.505,50,285.01
2025-10-03 08:06:08.122,1.554,50,285.45
2025-10-03 08:06:08.175,1.607,50,285.78
2025-10-03 08:06:08.223,1.655,50,285.42
2025-10-03 08:06:08.273,1.705,50,285.29
2025-10-03 08:06:08.323,1.755,50,285.68
2025-10-03 08:06:08.372,1.804,50,286.14
2025-10-03 08:06:08.422,1.854,50,285.58
2025-10-03 08:06:08.472,1.904,50,285.87
2025-10-03 08:06:08.523,1.954,50,286.39
2025-10-03 08:06:08.573,2.005,50,286.31
2025-10-03 08:06:08.623,2.055,50,285.63
2025-10-03 08:06:08.672,2.104,50,285.38
2025-10-03 08:06:08.723,2.155,50,285.32
2025-10-03 08:06:08.773,2.205,50,291.91
2025-10-03 08:06:08.823,2.255,50,285.67
2025-10-03 08:06:08.872,2.304,50,285.21
2025-10-03 08:06:08.923,2.355,50,291.68
2025-10-03 08:06:08.972,2.404,50,286.02
2025-10-03 08:06:09.023,2.455,50,291.96
2025-10-03 08:06:09.073,2.505,50,285.55
2025-10-03 08:06:09.123,2.555,50,291.52
2025-10-03 08:06:09.172,2.604,50,291.50
2025-10-03 08:06:09.223,2.655,50,291.80
2025-10-03 08:06:09.272,2.704,50,291.18
2025-10-03 08:06:09.323,2.755,50,291.55
2025-10-03 08:06:09.372,2.804,50,291.71
2025-10-03 08:06:09.422,2.854,50,291.40
2025-10-03 08:06:09.472,2.904,50,291.43
2025-10-03 08:06:09.523,2.955,50,291.39
2025-10-03 08:06:09.573,3.005,50,291.41
2025-10-03 08:06:09.623,3.055,50,291.70
2025-10-03 08:06:09.673,3.105,50,291.67
2025-10-03 08:06:09.723,3.155,50,291.32
2025-10-03 08:06:09.772,3.204,50,291.83
2025-10-03 08:06:09.823,3.255,50,291.86
2025-10-03 08:06:09.872,3.304,50,291.72
2025-10-03 08:06:09.923,3.355,50,291.60
2025-10-03 08:06:09.972,3.404,50,292.11
2025-10-03 08:06:10.023,3.455,50,291.78
2025-10-03 08:06:10.072,3.504,50,292.13
2025-10-03 08:06:10.122,3.554,50,291.52
2025-10-03 08:06:10.173,3.605,50,291.61
2025-10-03 08:06:10.223,3.655,50,291.85
2025-10-03 08:06:10.272,3.704,50,291.57
2025-10-03 08:06:10.322,3.754,50,291.01
2025-10-03 08:06:10.373,3.805,50,291.51
2025-10-03 08:06:10.422,3.854,50,291.40
2025-10-03 08:06:10.473,3.905,50,291.66
2025-10-03 08:06:10.523,3.955,50,291.46
2025-10-03 08:06:10.572,4.004,50,291.49
2025-10-03 08:06:10.623,4.055,50,291.77
2025-10-03 08:06:10.673,4.105,50,291.66
2025-10-03 08:06:10.723,4.155,50,288.96
2025-10-03 08:06:10.772,4.204,50,291.46
2025-10-03 08:06:10.822,4.254,50,291.95
2025-10-03 08:06:10.872,4.304,50,291.63
2025-10-03 08:06:10.923,4.355,50,291.50
2025-10-03 08:06:10.973,4.405,50,289.06
2025-10-03 08:06:11.023,4.455,50,292.01
2025-10-03 08:06:11.073,4.505,50,289.23
2025-10-03 08:06:11.123,4.555,50,289.19
2025-10-03 08:06:11.173,4.605,50,289.11
2025-10-03 08:06:11.223,4.655,50,289.00
2025-10-03 08:06:11.272,4.704,50,289.27
2025-10-03 08:06:11.323,4.755,50,289.07
2025-10-03 08:06:11.373,4.805,50,289.15
2025-10-03 08:06:11.423,4.855,50,288.93
2025-10-03 08:06:11.473,4.905,50,288.93
2025-10-03 08:06:11.522,4.954,50,288.88
2025-10-03 08:06:11.574,5.006,50,287.91
2025-10-03 08:06:11.622,5.054,50,281.98
2025-10-03 08:06:11.673,5.105,50,275.93
2025-10-03 08:06:11.724,5.156,50,258.47
2025-10-03 08:06:11.775,5.207,50,251.19
2025-10-03 08:06:11.830,5.262,50,228.61
2025-10-03 08:06:11.875,5.307,50,216.03
2025-10-03 08:06:11.923,5.355,50,207.31
2025-10-03 08:06:11.973,5.405,50,202.09
2025-10-03 08:06:12.024,5.456,50,191.42
2025-10-03 08:06:12.074,5.506,50,176.81
2025-10-03 08:06:12.124,5.556,50,161.02
2025-10-03 08:06:12.174,5.606,50,157.30
2025-10-03 08:06:12.224,5.656,50,144.33
2025-10-03 08:06:12.275,5.707,50,135.36
2025-10-03 08:06:12.325,5.757,50,120.18
2025-10-03 08:06:12.374,5.806,50,115.34
