Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-03 08:49:10.524,0.058,60,0.00
2025-10-03 08:49:10.577,0.111,60,0.00
2025-10-03 08:49:10.625,0.159,60,0.00
2025-10-03 08:49:10.675,0.210,60,0.00
2025-10-03 08:49:10.724,0.258,60,0.00
2025-10-03 08:49:10.773,0.308,60,0.00
2025-10-03 08:49:10.824,0.359,60,68.37
2025-10-03 08:49:10.875,0.409,60,104.15
2025-10-03 08:49:10.925,0.459,60,132.98
2025-10-03 08:49:10.974,0.509,60,214.16
2025-10-03 08:49:11.024,0.559,60,254.34
2025-10-03 08:49:11.074,0.609,60,303.97
2025-10-03 08:49:11.124,0.659,60,321.78
2025-10-03 08:49:11.174,0.709,60,360.14
2025-10-03 08:49:11.224,0.759,60,368.65
2025-10-03 08:49:11.274,0.809,60,371.30
2025-10-03 08:49:11.324,0.859,60,387.80
2025-10-03 08:49:11.374,0.908,60,382.03
2025-10-03 08:49:11.424,0.958,60,395.85
2025-10-03 08:49:11.475,1.010,60,405.77
2025-10-03 08:49:11.525,1.060,60,396.29
2025-10-03 08:49:11.575,1.110,60,395.44
2025-10-03 08:49:11.623,1.158,60,397.68
2025-10-03 08:49:11.673,1.208,60,376.56
2025-10-03 08:49:11.724,1.259,60,408.81
2025-10-03 08:49:11.774,1.308,60,403.70
2025-10-03 08:49:11.825,1.359,60,375.02
2025-10-03 08:49:11.875,1.409,60,392.96
2025-10-03 08:49:11.924,1.459,60,390.17
2025-10-03 08:49:11.974,1.508,60,378.64
2025-10-03 08:49:12.024,1.559,60,394.99
2025-10-03 08:49:12.078,1.612,60,397.58
2025-10-03 08:49:12.124,1.658,60,400.74
2025-10-03 08:49:12.174,1.709,60,392.23
2025-10-03 08:49:12.224,1.759,60,400.35
2025-10-03 08:49:12.273,1.808,60,384.76
2025-10-03 08:49:12.324,1.858,60,375.69
2025-10-03 08:49:12.374,1.908,60,390.88
2025-10-03 08:49:12.425,1.959,60,377.61
2025-10-03 08:49:12.475,2.010,60,367.97
2025-10-03 08:49:12.525,2.059,60,397.81
2025-10-03 08:49:12.576,2.111,60,379.75
2025-10-03 08:49:12.624,2.159,60,370.10
2025-10-03 08:49:12.674,2.208,60,380.63
2025-10-03 08:49:12.724,2.259,60,385.55
2025-10-03 08:49:12.775,2.310,60,379.41
2025-10-03 08:49:12.824,2.358,60,386.44
2025-10-03 08:49:12.875,2.409,60,391.45
2025-10-03 08:49:12.925,2.460,60,360.91
2025-10-03 08:49:12.974,2.508,60,365.54
2025-10-03 08:49:13.025,2.559,60,352.91
2025-10-03 08:49:13.074,2.608,60,341.36
2025-10-03 08:49:13.124,2.659,60,333.71
2025-10-03 08:49:13.174,2.708,60,278.67
2025-10-03 08:49:13.224,2.758,60,229.43
2025-10-03 08:49:13.274,2.808,60,164.70
2025-10-03 08:49:13.324,2.859,60,122.63
2025-10-03 08:49:13.374,2.908,60,88.59
2025-10-03 08:49:13.424,2.959,60,61.96
2025-10-03 08:49:13.474,3.009,60,58.47
2025-10-03 08:49:13.524,3.058,60,49.70
2025-10-03 08:49:13.574,3.108,60,42.24
2025-10-03 08:49:13.627,3.161,60,30.52
2025-10-03 08:49:13.674,3.208,60,25.94
2025-10-03 08:49:13.724,3.258,60,22.05
2025-10-03 08:49:13.774,3.308,60,15.93
2025-10-03 08:49:13.824,3.359,60,15.93
2025-10-03 08:49:13.873,3.408,60,15.93
2025-10-03 08:49:13.924,3.459,60,13.54
2025-10-03 08:49:13.974,3.508,60,13.54
2025-10-03 08:49:14.024,3.559,60,13.54
2025-10-03 08:49:14.075,3.609,60,0.00
2025-10-03 08:49:14.124,3.659,60,0.00
2025-10-03 08:49:14.175,3.710,60,0.00
2025-10-03 08:49:14.224,3.759,60,0.00
2025-10-03 08:49:14.274,3.808,60,0.00
2025-10-03 08:49:14.325,3.859,60,0.00
2025-10-03 08:49:14.374,3.909,60,0.00
2025-10-03 08:49:14.424,3.959,60,0.00
2025-10-03 08:49:14.475,4.009,60,0.00
2025-10-03 08:49:14.524,4.059,60,0.00
2025-10-03 08:49:14.574,4.108,60,0.00
