Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-03 08:57:43.715,0.056,60,0.00
2025-10-03 08:57:43.768,0.110,60,0.00
2025-10-03 08:57:43.822,0.163,60,0.00
2025-10-03 08:57:43.872,0.213,60,0.00
2025-10-03 08:57:43.923,0.265,60,0.00
2025-10-03 08:57:43.975,0.317,60,0.00
2025-10-03 08:57:44.024,0.366,60,0.00
2025-10-03 08:57:44.074,0.416,60,0.00
2025-10-03 08:57:44.124,0.466,60,100.04
2025-10-03 08:57:44.175,0.516,60,157.38
2025-10-03 08:57:44.224,0.566,60,212.97
2025-10-03 08:57:44.274,0.616,60,280.96
2025-10-03 08:57:44.325,0.666,60,318.96
2025-10-03 08:57:44.373,0.715,60,345.76
2025-10-03 08:57:44.426,0.768,60,353.36
2025-10-03 08:57:44.474,0.816,60,385.90
2025-10-03 08:57:44.524,0.866,60,385.97
2025-10-03 08:57:44.574,0.916,60,386.47
2025-10-03 08:57:44.625,0.966,60,387.16
2025-10-03 08:57:44.674,1.015,60,397.73
2025-10-03 08:57:44.724,1.066,60,389.29
2025-10-03 08:57:44.774,1.115,60,407.50
2025-10-03 08:57:44.824,1.165,60,399.39
2025-10-03 08:57:44.873,1.215,60,376.39
2025-10-03 08:57:44.924,1.266,60,403.00
2025-10-03 08:57:44.974,1.316,60,389.07
2025-10-03 08:57:45.029,1.370,60,381.00
2025-10-03 08:57:45.077,1.418,60,400.37
2025-10-03 08:57:45.125,1.466,60,386.21
2025-10-03 08:57:45.174,1.516,60,388.71
2025-10-03 08:57:45.224,1.566,60,390.77
2025-10-03 08:57:45.274,1.615,60,386.85
2025-10-03 08:57:45.324,1.666,60,396.61
2025-10-03 08:57:45.374,1.715,60,396.45
2025-10-03 08:57:45.425,1.766,60,394.85
2025-10-03 08:57:45.474,1.815,60,397.87
2025-10-03 08:57:45.525,1.866,60,387.42
2025-10-03 08:57:45.574,1.916,60,392.77
2025-10-03 08:57:45.624,1.965,60,389.90
2025-10-03 08:57:45.674,2.015,60,365.99
2025-10-03 08:57:45.724,2.066,60,396.94
2025-10-03 08:57:45.774,2.115,60,385.17
2025-10-03 08:57:45.824,2.165,60,378.95
2025-10-03 08:57:45.874,2.215,60,392.12
2025-10-03 08:57:45.924,2.266,60,390.89
2025-10-03 08:57:45.974,2.315,60,379.41
2025-10-03 08:57:46.025,2.366,60,381.02
2025-10-03 08:57:46.075,2.416,60,401.25
2025-10-03 08:57:46.126,2.467,60,381.15
2025-10-03 08:57:46.175,2.517,60,381.31
2025-10-03 08:57:46.224,2.566,60,361.64
2025-10-03 08:57:46.274,2.616,60,317.22
2025-10-03 08:57:46.324,2.665,60,263.94
2025-10-03 08:57:46.374,2.716,60,227.28
2025-10-03 08:57:46.424,2.766,60,181.68
2025-10-03 08:57:46.474,2.815,60,147.99
2025-10-03 08:57:46.525,2.866,60,113.93
2025-10-03 08:57:46.574,2.916,60,87.47
2025-10-03 08:57:46.624,2.965,60,63.02
2025-10-03 08:57:46.674,3.016,60,45.95
2025-10-03 08:57:46.724,3.065,60,40.46
2025-10-03 08:57:46.774,3.116,60,34.39
2025-10-03 08:57:46.824,3.166,60,24.85
2025-10-03 08:57:46.874,3.215,60,21.12
2025-10-03 08:57:46.924,3.266,60,17.95
2025-10-03 08:57:46.974,3.315,60,15.26
2025-10-03 08:57:47.023,3.365,60,12.97
2025-10-03 08:57:47.074,3.415,60,12.97
2025-10-03 08:57:47.124,3.466,60,12.97
2025-10-03 08:57:47.175,3.516,60,11.02
2025-10-03 08:57:47.224,3.565,60,11.02
2025-10-03 08:57:47.275,3.616,60,0.00
2025-10-03 08:57:47.325,3.666,60,0.00
2025-10-03 08:57:47.374,3.716,60,0.00
2025-10-03 08:57:47.424,3.765,60,0.00
2025-10-03 08:57:47.474,3.816,60,0.00
2025-10-03 08:57:47.525,3.866,60,0.00
2025-10-03 08:57:47.574,3.916,60,0.00
2025-10-03 08:57:47.624,3.966,60,0.00
2025-10-03 08:57:47.674,4.016,60,0.00
2025-10-03 08:57:47.724,4.065,60,0.00
2025-10-03 08:57:47.774,4.115,60,0.00
