Timestamp,Elapsed_Time_s,Target_Percent,Actual_RPM
2025-10-03 08:10:06.229,0.054,60,0.00
2025-10-03 08:10:06.277,0.101,60,0.00
2025-10-03 08:10:06.324,0.149,60,0.00
2025-10-03 08:10:06.373,0.198,60,0.00
2025-10-03 08:10:06.423,0.248,60,0.00
2025-10-03 08:10:06.474,0.299,60,0.00
2025-10-03 08:10:06.524,0.349,60,0.00
2025-10-03 08:10:06.575,0.400,60,19.23
2025-10-03 08:10:06.625,0.450,60,106.59
2025-10-03 08:10:06.674,0.499,60,182.73
2025-10-03 08:10:06.724,0.548,60,245.36
2025-10-03 08:10:06.774,0.599,60,294.81
2025-10-03 08:10:06.825,0.650,60,335.25
2025-10-03 08:10:06.876,0.701,60,368.71
2025-10-03 08:10:06.925,0.750,60,381.82
2025-10-03 08:10:06.974,0.798,60,386.44
2025-10-03 08:10:07.024,0.848,60,378.70
2025-10-03 08:10:07.076,0.900,60,397.68
2025-10-03 08:10:07.125,0.950,60,394.63
2025-10-03 08:10:07.173,0.998,60,381.72
2025-10-03 08:10:07.226,1.051,60,397.78
2025-10-03 08:10:07.275,1.099,60,394.57
2025-10-03 08:10:07.325,1.150,60,399.90
2025-10-03 08:10:07.374,1.199,60,395.65
2025-10-03 08:10:07.424,1.249,60,383.13
2025-10-03 08:10:07.474,1.299,60,398.06
2025-10-03 08:10:07.525,1.350,60,394.51
2025-10-03 08:10:07.574,1.399,60,382.30
2025-10-03 08:10:07.624,1.449,60,396.99
2025-10-03 08:10:07.674,1.499,60,393.68
2025-10-03 08:10:07.724,1.549,60,381.80
2025-10-03 08:10:07.774,1.599,60,396.98
2025-10-03 08:10:07.824,1.649,60,393.96
2025-10-03 08:10:07.875,1.699,60,389.49
2025-10-03 08:10:07.925,1.750,60,385.18
2025-10-03 08:10:07.974,1.798,60,393.54
2025-10-03 08:10:08.025,1.849,60,389.27
2025-10-03 08:10:08.074,1.899,60,385.24
2025-10-03 08:10:08.124,1.949,60,374.91
2025-10-03 08:10:08.174,1.999,60,389.00
2025-10-03 08:10:08.224,2.049,60,385.79
2025-10-03 08:10:08.274,2.099,60,375.14
2025-10-03 08:10:08.331,2.156,60,385.09
2025-10-03 08:10:08.374,2.198,60,386.22
2025-10-03 08:10:08.427,2.252,60,375.54
2025-10-03 08:10:08.474,2.298,60,388.66
2025-10-03 08:10:08.525,2.350,60,386.16
2025-10-03 08:10:08.574,2.399,60,374.76
2025-10-03 08:10:08.624,2.449,60,388.82
2025-10-03 08:10:08.674,2.499,60,386.50
2025-10-03 08:10:08.724,2.549,60,374.35
2025-10-03 08:10:08.774,2.599,60,388.60
2025-10-03 08:10:08.824,2.649,60,386.35
2025-10-03 08:10:08.875,2.700,60,374.17
2025-10-03 08:10:08.925,2.749,60,388.54
2025-10-03 08:10:08.974,2.798,60,386.58
2025-10-03 08:10:09.024,2.849,60,374.03
2025-10-03 08:10:09.074,2.899,60,388.96
2025-10-03 08:10:09.124,2.949,60,386.75
2025-10-03 08:10:09.174,2.998,60,374.29
2025-10-03 08:10:09.224,3.049,60,388.73
2025-10-03 08:10:09.274,3.099,60,386.84
2025-10-03 08:10:09.324,3.148,60,374.63
2025-10-03 08:10:09.374,3.199,60,389.19
2025-10-03 08:10:09.425,3.249,60,386.73
2025-10-03 08:10:09.474,3.298,60,374.95
2025-10-03 08:10:09.524,3.349,60,389.26
2025-10-03 08:10:09.574,3.398,60,386.07
2025-10-03 08:10:09.624,3.448,60,388.32
2025-10-03 08:10:09.674,3.499,60,389.01
2025-10-03 08:10:09.724,3.549,60,373.75
2025-10-03 08:10:09.774,3.599,60,388.27
2025-10-03 08:10:09.824,3.649,60,384.77
2025-10-03 08:10:09.875,3.700,60,373.30
2025-10-03 08:10:09.925,3.750,60,388.65
2025-10-03 08:10:09.974,3.799,60,384.11
2025-10-03 08:10:10.024,3.849,60,373.14
2025-10-03 08:10:10.074,3.899,60,388.64
2025-10-03 08:10:10.124,3.949,60,383.68
2025-10-03 08:10:10.175,4.000,60,373.33
2025-10-03 08:10:10.224,4.049,60,388.83
2025-10-03 08:10:10.274,4.098,60,384.02
2025-10-03 08:10:10.325,4.150,60,373.27
2025-10-03 08:10:10.374,4.199,60,389.11
2025-10-03 08:10:10.426,4.250,60,383.98
